k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,ticker,bar_freq
2,x_leads_y,-0.004476021322849999,-2.4371802043433406,0.014802300673812161,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
3,x_leads_y,-0.0022344128370538206,-1.5792165366658293,0.11428639817804183,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
4,x_leads_y,-0.0033085595885738823,-3.413357634268596,0.0006416767477745301,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
5,x_leads_y,-0.002554548380582116,-2.780379891774957,0.005429534050183487,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
6,x_leads_y,-0.004379622888789702,-4.342291037073069,1.4100457490595792e-05,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
7,x_leads_y,-0.0037041732289291103,-5.468463022627629,4.539547424116729e-08,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
8,x_leads_y,-0.0018174536436247122,-1.8937320514132698,0.058260584740618133,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
9,x_leads_y,-0.00077875840797803,-1.0398528072290214,0.29840829077581454,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
10,x_leads_y,-0.0013369208425194682,-1.9023437299752306,0.0571262322147099,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-10,y_leads_x,-0.0019739157322143344,-2.7278346603036954,0.0063751553463381105,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-9,y_leads_x,-0.0011412079081389269,-1.322255918883991,0.18608294609595755,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-8,y_leads_x,-0.0022448444800857855,-2.5158057588687206,0.011876061475020454,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-7,y_leads_x,-0.002573712058036281,-2.4754673473806363,0.013306192850486091,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-6,y_leads_x,-0.0031708537257778076,-2.2235684051236726,0.026177496261709725,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-5,y_leads_x,-0.0016793111210284797,-2.4203348126086697,0.015506222608282915,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-4,y_leads_x,-0.0030189866528591656,-4.740115301394267,2.135966343017466e-06,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-3,y_leads_x,-0.001809530135004713,-1.4149322748496995,0.15708835392926904,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-2,y_leads_x,-0.004218782679468281,-2.6219591516609855,0.008742590893181636,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
-1,y_leads_x,-0.009917779064469933,-7.961254753826293,1.7030333924649347e-15,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
1,x_leads_y,-0.01012261771252549,-7.955826606806629,1.7793945777179188e-15,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
2,x_leads_y,-0.004452854153844735,-2.6528978842675532,0.007980400992606676,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
3,x_leads_y,-0.002104642174353814,-1.534180699549643,0.12498520443574859,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
4,x_leads_y,-0.003449239372524096,-3.890731052089155,9.99426595825285e-05,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
5,x_leads_y,-0.0025609919744147345,-2.566802986767681,0.010264091072332672,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
6,x_leads_y,-0.004159855199788686,-3.8828395169380063,0.00010324371187092083,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
7,x_leads_y,-0.0036482361452790514,-5.43193964747098,5.574477765096617e-08,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
8,x_leads_y,-0.0021459565628925707,-2.8083046969076246,0.004980308069833784,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
9,x_leads_y,-0.0008089040990677472,-1.0468436711314024,0.2951716849586191,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
10,x_leads_y,-0.0014846697078454406,-2.1540821581679,0.031233729470463375,0.295476168579622,478,13,10,445,high,FEDDECISION-24SEP-C25,600s
