k_lag,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,n_members_used,n_params,n_active,group,etf,mode,bar_freq,bar_sec,is_primary_bar,K_chosen,n_active_bars,n_members,p_fdr
-3,etf_leads_kalshi,3.0516323347671454e-05,3.6516891093447947,0.0002605211523026273,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.001128924993311385
-2,etf_leads_kalshi,3.1046835407858968e-06,0.6900964681062705,0.4901335241146888,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.5309779844575795
-1,etf_leads_kalshi,2.245328985112085e-05,9.12920570626827,6.900369580290304e-20,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,8.970480454377395e-19
0,contemp,-2.7237697762793613e-06,-0.7407677233887968,0.45883428857704456,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.5309779844575795
1,kalshi_leads_etf,4.417590591049744e-06,0.7754731044169094,0.43806015214810046,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.5309779844575795
2,kalshi_leads_etf,8.971926991060858e-06,1.0765428321949315,0.28168455574692886,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.5231284606728679
3,kalshi_leads_etf,1.995987543940864e-05,1.6408169183104466,0.10083542525316747,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.21847675471519618
4,kalshi_leads_etf,-3.5424742492467132e-06,-0.40926835378766946,0.6823427368325508,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.6823427368325508
5,kalshi_leads_etf,2.273182849946046e-05,3.462515999202114,0.0005351500968686451,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.0017392378148230966
6,kalshi_leads_etf,2.329055836511636e-05,2.861063223334993,0.004222228430601698,0.036804996134297885,1772,16,6,24,150,ELECTION_trump_fav,VCR,calendar,5min,300,False,6,185,6,0.010977793919564414
-6,etf_leads_kalshi,-3.1279418845780904e-05,-1.702938113964985,0.08857965039481812,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.34574916161165553
-5,etf_leads_kalshi,-2.4833988507645616e-05,-1.5839472426347283,0.11320572532914817,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.34574916161165553
-4,etf_leads_kalshi,-3.707702447188882e-05,-2.671429572290411,0.007552892009849643,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.09818759612804535
-3,etf_leads_kalshi,-1.3699239435617103e-05,-0.7878231821409261,0.4308001391328685,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6222668676363656
-2,etf_leads_kalshi,3.5704862911760813e-05,2.0891426640712867,0.0366948828293629,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.23851673839085885
-1,etf_leads_kalshi,-8.861788645940205e-07,-0.035539769696885694,0.9716493347604648,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.9716493347604648
0,contemp,-2.720802117469169e-05,-1.5024518788282888,0.13298044677371368,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.34574916161165553
1,kalshi_leads_etf,-1.747292502210696e-05,-0.5502917134806699,0.5821193069383027,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6879591809270851
2,kalshi_leads_etf,-1.3728074774627116e-05,-0.43663181280158964,0.6623783874016624,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.7175765863518009
3,kalshi_leads_etf,2.521232133121e-05,0.9520656757622915,0.34106367528913795,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6222668676363656
4,kalshi_leads_etf,-2.866014069656125e-05,-0.6981842665646656,0.4850619645684884,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6305805539390349
5,kalshi_leads_etf,-2.6701731639144005e-05,-0.9192083949009752,0.3579865809923628,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6222668676363656
6,kalshi_leads_etf,2.2001425730501886e-05,0.8717045467217945,0.38336957921719883,0.07522942220856088,631,15,6,24,102,ELECTION_trump_fav,VCR,calendar,10min,600,True,6,162,6,0.6222668676363656
-8,etf_leads_kalshi,-8.928722024060382e-07,-2.9544096310538497,0.0031326788607668253,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.0076079343761480045
-7,etf_leads_kalshi,2.268264448468818e-07,0.9324070520810168,0.35112620166715136,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.39794302855610486
-6,etf_leads_kalshi,1.1178210218744303e-06,2.3206181890852737,0.020307459629278594,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.03835853485530401
-5,etf_leads_kalshi,-1.1293032491975179e-06,-3.6841596413601994,0.00022945840412766377,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.0006501321450283807
-4,etf_leads_kalshi,-3.303171942632739e-07,-0.5939024806218904,0.5525773397932237,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.5525773397932237
-3,etf_leads_kalshi,-4.3696766648673894e-07,-0.601488605168601,0.5475145990465922,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.5525773397932237
-2,etf_leads_kalshi,-2.312318376486007e-06,-4.543480999879722,5.533279492955931e-06,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,1.8813150276050163e-05
-1,etf_leads_kalshi,-9.16692128361038e-07,-1.106927693264158,0.2683251915232232,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.3258234468496282
0,contemp,-5.241207872621966e-07,-1.144726232648426,0.2523225812085278,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.3258234468496282
1,kalshi_leads_etf,-8.241767471561362e-07,-2.6695460234677295,0.007595386310409888,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.016140195909621013
2,kalshi_leads_etf,-2.0601191020133323e-06,-4.907594128676252,9.220040843044973e-07,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,3.918517358294114e-06
3,kalshi_leads_etf,-6.103856159383493e-07,-1.724672582524803,0.08458649477110364,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.14379704111087618
4,kalshi_leads_etf,1.390395126530585e-06,15.256688277786969,1.4860118799135845e-52,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,2.5262201958530936e-51
5,kalshi_leads_etf,-6.051164892535767e-07,-1.4079540089247515,0.15914468886368494,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.24595088278933125
6,kalshi_leads_etf,3.191424740269562e-06,5.824257717971747,5.7366993603965805e-09,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,3.2507963042247284e-08
7,kalshi_leads_etf,-1.7631944443019898e-06,-7.8815731209181825,3.2328483968785432e-15,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,2.7479211373467616e-14
8,kalshi_leads_etf,6.044856361156457e-07,1.2932883099112407,0.1959113622850145,0.05446980971520199,22518,16,6,28,237,ELECTION_trump_fav,VDC,calendar,30s,30,False,8,247,6,0.2775410965704372
-8,etf_leads_kalshi,3.179365162470933e-06,5.140405186449502,2.741466352070963e-07,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,1.1651231996301593e-06
-7,etf_leads_kalshi,-4.0758614847655065e-07,-0.8937800320867071,0.37143959488168143,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.42096487419923895
-6,etf_leads_kalshi,2.931751168388973e-06,4.387212414514525,1.1481265082577192e-05,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,3.9036301280762454e-05
-5,etf_leads_kalshi,9.985686242973898e-07,1.2742570673214866,0.2025723264574758,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.34437295497770887
-4,etf_leads_kalshi,-2.2647904652838657e-06,-2.3452138689985453,0.019016168188773757,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.040409357401144236
-3,etf_leads_kalshi,2.621668783882953e-06,3.6853953811375617,0.00022834786913601918,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.0005545591107589037
-2,etf_leads_kalshi,-1.2102267425960455e-06,-1.1536543761370497,0.24864189570967066,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.3842647479149455
-1,etf_leads_kalshi,-9.175386577799093e-07,-0.5531818654921806,0.5801388833353567,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.5801388833353567
0,contemp,-1.289746450934301e-06,-0.9865451154868888,0.32386568775372593,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.4135302645695673
1,kalshi_leads_etf,-1.1493977928230814e-06,-1.8592621519538104,0.06298998894019016,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.11898109022035919
2,kalshi_leads_etf,-2.5287542727552306e-06,-7.75826603763482,8.60983974043837e-15,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,7.318363779372614e-14
3,kalshi_leads_etf,2.083537947478014e-06,3.7470337628495107,0.00017893800914583935,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.0005069910259132114
4,kalshi_leads_etf,3.9772473573757535e-06,7.406609773461492,1.2956899720678553e-13,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,7.34224317505118e-13
5,kalshi_leads_etf,8.187273612447018e-07,0.9850723559636825,0.3245885309792028,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.4135302645695673
6,kalshi_leads_etf,6.7448052907873295e-06,12.73935137721136,3.5735338523021714e-37,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,6.075007548913691e-36
7,kalshi_leads_etf,-2.954530955033834e-07,-0.9530705318902714,0.34055433552787895,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.4135302645695673
8,kalshi_leads_etf,5.014840126491135e-07,0.7024071938469837,0.4824252602576198,0.050549539519276654,10893,16,6,28,223,ELECTION_trump_fav,VDC,calendar,1min,60,False,8,239,6,0.512576839023721
-8,etf_leads_kalshi,5.964722214848989e-06,8.553839133595377,1.190608057037618e-17,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,2.0240336969639508e-16
-7,etf_leads_kalshi,1.4965943978556059e-06,1.663109709390347,0.09629047669547061,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.1364115086519167
-6,etf_leads_kalshi,1.0080450659488944e-05,5.322283492551517,1.0247271065185141e-07,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,8.71018040540737e-07
-5,etf_leads_kalshi,5.424491346107245e-06,2.889280962625119,0.003861239051315144,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.009613829646929866
-4,etf_leads_kalshi,4.218675377581024e-06,4.089131009065008,4.329922622187964e-05,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.00018402171144298848
-3,etf_leads_kalshi,6.5556112833100834e-06,3.693195554049652,0.0002214535947076356,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.0007529422220059611
-2,etf_leads_kalshi,1.6134357480380188e-06,2.0465671257179303,0.040700605392575494,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.07687892129708704
-1,etf_leads_kalshi,2.4667940153372375e-06,0.7721563123647843,0.4400218530979223,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.5343122501903342
0,contemp,-1.805198559836885e-06,-0.8311596745583733,0.405883432054148,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.5307706419169628
1,kalshi_leads_etf,-5.976225811245613e-07,-0.5503881222387652,0.5820531937211633,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.618431518328736
2,kalshi_leads_etf,7.534486770021508e-07,0.6142944383661701,0.5390207770610524,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.6108902140025261
3,kalshi_leads_etf,3.1861709135890266e-06,1.8565623284728858,0.06337344771517756,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.10773486111580184
4,kalshi_leads_etf,-1.5329129164377344e-06,-2.881439221304519,0.0039586357369711216,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.009613829646929866
5,kalshi_leads_etf,-5.40225589225076e-07,-0.4882393812632124,0.6253802931254635,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.6253802931254635
6,kalshi_leads_etf,3.075360238185397e-06,2.728336450370128,0.006365464660956734,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.01352661240453306
7,kalshi_leads_etf,1.6335926115579045e-06,1.6773682157285745,0.0934705006896779,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,0.1364115086519167
8,kalshi_leads_etf,-4.976581150440031e-06,-4.687171523704227,2.7700679721784426e-06,0.04501436990384888,5082,16,6,28,199,ELECTION_trump_fav,VDC,calendar,2min,120,False,8,224,6,1.5697051842344507e-05
-6,etf_leads_kalshi,2.0182016283634988e-05,4.177485414584162,2.9474955808534532e-05,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.00012772480850364962
-5,etf_leads_kalshi,6.522984948284566e-07,0.30125897945909713,0.7632170183549086,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.7632170183549086
-4,etf_leads_kalshi,2.5405113744127227e-05,3.1306166585256405,0.0017443970021297646,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.005275723702207053
-3,etf_leads_kalshi,2.4401851932903067e-05,4.257126869743383,2.0707085831918636e-05,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.00012772480850364962
-2,etf_leads_kalshi,2.3446039020702602e-05,2.5135214313254775,0.011953251502794715,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.017265807726259033
-1,etf_leads_kalshi,1.827643723778441e-05,5.113911106408049,3.15555900419068e-07,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,4.102226705447884e-06
0,contemp,-4.413272160579393e-06,-1.0043169754842423,0.3152258539111411,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.3414946750704028
1,kalshi_leads_etf,8.412091885942763e-06,3.085936061767385,0.002029124500848867,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.005275723702207053
2,kalshi_leads_etf,1.2798640668984412e-05,2.9508725018420017,0.003168776907515775,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.006865683299617512
3,kalshi_leads_etf,-4.21685302138948e-06,-2.407474677592547,0.016063276142221094,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.018983871804443112
4,kalshi_leads_etf,4.912485235109004e-06,2.448065465300178,0.014362555698558736,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.018671322408126356
5,kalshi_leads_etf,1.2549532958703584e-05,2.7250467707166086,0.0064292378870584605,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.010447511566469997
6,kalshi_leads_etf,1.77720947750729e-05,2.7566894919778573,0.005838976966690449,0.07774262475130278,1772,16,6,24,150,ELECTION_trump_fav,VDC,calendar,5min,300,False,6,185,6,0.010447511566469997
-6,etf_leads_kalshi,-8.223619590970319e-06,-0.9351158419694318,0.3497286031934612,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.5051635379461107
-5,etf_leads_kalshi,-1.596675424850382e-05,-1.5600022054553244,0.11875936000921161,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.22055309715996443
-4,etf_leads_kalshi,-6.362505890163936e-05,-5.026571283263815,4.993269289954264e-07,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,3.2456250384702717e-06
-3,etf_leads_kalshi,2.3501374804759742e-05,2.770082156783818,0.005604215475191943,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.012142466862915877
-2,etf_leads_kalshi,4.638869184016159e-05,5.339551606320335,9.317674461368306e-08,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,1.2112976799778797e-06
-1,etf_leads_kalshi,4.337047754394253e-05,3.271807838095884,0.0010686218147403345,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.003473020897906087
0,contemp,4.587584591113741e-06,0.5315124242648319,0.5950637340077418,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.644652378508387
1,kalshi_leads_etf,-1.4156481375503662e-05,-0.8235838059834275,0.4101760805302658,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.5332289046893455
2,kalshi_leads_etf,2.8049704363833873e-05,2.8942632615217456,0.003800493735247105,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.009881283711642472
3,kalshi_leads_etf,6.198808137308526e-05,3.6001631691534626,0.0003180175519135712,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.0013780760582921417
4,kalshi_leads_etf,-9.700064974880094e-06,-0.3675532214045498,0.7132064005622802,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.7132064005622802
5,kalshi_leads_etf,-7.911128374562597e-06,-0.5444142499568007,0.586156441975807,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.644652378508387
6,kalshi_leads_etf,-1.7101752738064545e-05,-1.1853997552396913,0.23585942846767394,0.14535172979132038,631,15,6,24,102,ELECTION_trump_fav,VDC,calendar,10min,600,True,6,162,6,0.38327157125997013
-8,etf_leads_kalshi,-1.2806389555911553e-06,-1.6899634836250697,0.09103494093753395,0.03258633224831797,22518,16,6,28,237,ELECTION_trump_fav,VDE,calendar,30s,30,False,8,247,6,0.12204143561657947
