contract_ticker,etf,k,direction,coef,t_stat,p_value,r_squared,n_obs,n_kalshi_trades,w_sec,mean_w_sec,r2_daily_screen,contract_title
KXECDJT316,VFH,-2,etf_leads_kalshi,0.0001405967193435,0.9746714098084408,0.3297232791104191,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-1,etf_leads_kalshi,0.0001557242389954,0.415525570518798,0.6777572001950485,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,0,contemp,0.0002372982678592,0.5322261965760838,0.5945693412931745,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,1,kalshi_leads_etf,8.475371235497006e-05,0.2387059492620418,0.8113336032558083,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,2,kalshi_leads_etf,7.476697875799819e-05,0.2069228463164494,0.8360701138541656,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,3,kalshi_leads_etf,0.0001971215262048,0.4378180026352766,0.6615182196598467,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,4,kalshi_leads_etf,-1.8390371197530936e-05,-0.0485507948586324,0.9612772836982194,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,5,kalshi_leads_etf,-5.1533488137654846e-05,-0.1384052797633297,0.8899201245294486,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,6,kalshi_leads_etf,6.02086393530374e-05,0.177486229869374,0.8591264804976408,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,7,kalshi_leads_etf,0.0003026040004873,1.221498117953948,0.2218974777665595,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
