date,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,MARA,COIN,GEO,IBKR,FSLR,RUN,DHI,TAN,prob
2024-05-30,192.4578399658203,297.3505859375,192.3608856201172,119.1715316772461,95.7275390625,66.16487884521484,249.78404235839844,230.8244171142578,74.79962158203125,129.6377716064453,144.84295654296875,20.040000915527344,234.75999450683594,14.140000343322754,31.486066818237305,276.7799987792969,14.5,142.35995483398438,48.758941650390625,0.535
2024-05-31,194.86956787109375,299.1187438964844,195.45550537109375,121.97425842285156,96.9561767578125,66.10676574707031,253.1992645263672,233.55419921875,76.20023345947266,130.8775634765625,147.52296447753906,19.520000457763672,225.9199981689453,14.539999961853027,31.097713470458984,271.760009765625,14.460000038146973,144.62025451660156,48.042484283447266,0.545
2024-06-03,193.42251586914062,299.7178955078125,195.4839630126953,118.6763916015625,96.33226013183594,66.45423126220703,254.72357177734375,230.61968994140625,76.02631378173828,131.48280334472656,146.0798797607422,19.579999923706055,231.38999938964844,14.970000267028809,31.31291389465332,272.7200012207031,14.529999732971191,143.7689666748047,47.89322280883789,0.535
2024-06-04,190.48020935058594,298.6864929199219,196.52816772460938,117.3217544555664,95.81391906738281,66.49503326416016,255.50503540039062,229.0695343017578,76.6121826171875,131.6487579345703,146.18296813964844,20.520000457763672,244.1999969482422,15.09000015258789,30.845409393310547,266.1700134277344,14.0,140.77479553222656,47.17676544189453,0.555
2024-06-05,192.1876983642578,300.8377685546875,196.23390197753906,117.47122192382812,96.1978759765625,68.18910217285156,256.9521789550781,231.97482299804688,76.52063751220703,133.43516540527344,145.23654174804688,21.06999969482422,251.39999389648438,14.229999542236328,31.03339958190918,273.05999755859375,14.899999618530273,142.94705200195312,48.291255950927734,0.555
2024-06-06,192.26490783691406,303.1854553222656,196.90785217285156,117.96637725830078,96.0634765625,67.99620056152344,257.48284912109375,230.21995544433594,76.66709899902344,133.39610290527344,143.5216827392578,20.799999237060547,257.0799865722656,13.930000305175781,30.328433990478516,273.45001220703125,14.4399995803833,140.60845947265625,47.27627182006836,0.545
2024-06-07,190.02679443359375,300.739501953125,195.65484619140625,117.4338607788086,96.20747375488281,67.99125671386719,257.4634704589844,230.05421447753906,75.94391632080078,132.5078125,141.96612548828125,19.270000457763672,244.16000366210938,13.789999961853027,30.607948303222656,267.3399963378906,13.449999809265137,137.20330810546875,45.71399688720703,0.555
2024-06-10,190.07501220703125,302.0754089355469,195.1422576904297,118.79785919189453,96.0442886352539,68.22618865966797,258.611572265625,230.785400390625,76.20023345947266,132.9665985107422,143.77468872070312,19.459999084472656,249.80999755859375,13.680000305175781,31.03339958190918,279.79998779296875,14.149999618530273,139.16030883789062,47.02750015258789,0.565
2024-06-11,189.56373596191406,300.906494140625,194.9808349609375,118.61099243164062,94.95964813232422,69.18328094482422,257.5985107421875,229.4497833251953,75.92560577392578,133.064208984375,142.89385986328125,19.829999923706055,244.1999969482422,13.4399995803833,30.5114803314209,294.5299987792969,14.550000190734863,136.5574951171875,47.59469985961914,0.555
2024-06-12,190.3740692138672,304.5016784667969,193.28163146972656,117.56463623046875,95.2380142211914,70.67083740234375,257.34771728515625,232.16978454589844,76.60303497314453,133.22042846679688,141.9755096435547,20.309999465942383,254.9600067138672,12.800000190734863,30.105812072753906,300.7099914550781,14.649999618530273,140.6378173828125,48.05243682861328,0.565
2024-06-13,190.07501220703125,303.7158508300781,193.29115295410156,116.35014343261719,94.83486938476562,71.3694839477539,256.9906921386719,230.951171875,76.91429138183594,131.814697265625,142.1629180908203,20.0,247.63999938964844,13.109999656677246,29.99697494506836,291.55999755859375,13.869999885559082,140.37362670898438,46.88819122314453,0.565
2024-06-14,187.9044189453125,300.5725402832031,193.3671112060547,115.07022094726562,94.54690551757812,71.64646911621094,256.614501953125,228.43585205078125,76.8959732055664,132.18565368652344,141.956787109375,19.469999313354492,244.5,13.050000190734863,29.71746253967285,273.6099853515625,13.260000228881836,139.708251953125,45.574684143066406,0.565
2024-06-17,189.22608947753906,305.2777404785156,195.2846221923828,115.40655517578125,95.34359741210938,72.51945495605469,256.2478942871094,230.71713256835938,76.59387969970703,132.7127685546875,140.438720703125,20.020000457763672,245.10000610351562,13.100000381469727,29.945030212402344,261.3299865722656,12.710000038146973,140.17791748046875,44.70896530151367,0.565
2024-06-18,188.94631958007812,304.32489013671875,195.54092407226562,116.06053161621094,95.8907241821289,72.81006622314453,256.26715087890625,231.87734985351562,76.8959732055664,131.9708709716797,140.44808959960938,20.280000686645508,235.9499969482422,12.850000381469727,29.618518829345703,262.3699951171875,12.640000343322754,136.40098571777344,44.88808059692383,0.565
2024-06-20,188.64727783203125,304.32489013671875,195.0283203125,117.86360168457031,96.48582458496094,71.81217193603516,257.2030029296875,231.94558715820312,76.67626190185547,132.65419006347656,141.61004638671875,20.65999984741211,235.02999877929688,12.670000076293945,29.744670867919922,260.07000732421875,12.539999961853027,138.11331176757812,43.55467224121094,0.565
2024-06-21,188.61834716796875,306.70208740234375,195.27513122558594,117.0601577758789,96.13067626953125,71.43997192382812,258.19671630859375,231.31185913085938,76.8685073852539,133.04469299316406,140.879150390625,19.209999084472656,225.86000061035156,12.5600004196167,29.72735595703125,258.8699951171875,13.09000015258789,139.32664489746094,43.017330169677734,0.565
2024-06-24,189.33218383789062,305.7295837402344,197.14517211914062,120.19920349121094,97.06175994873047,70.12922668457031,259.8753356933594,232.30630493164062,77.46353149414062,133.43516540527344,142.6408233642578,18.690000534057617,212.30999755859375,12.84000015258789,29.945030212402344,261.2799987792969,13.579999923706055,140.95091247558594,42.7486572265625,0.585
2024-06-25,186.89149475097656,304.3150939941406,195.8542022705078,120.4327621459961,96.31305694580078,71.13331604003906,259.1807556152344,230.39544677734375,76.511474609375,135.2216033935547,141.3383026123047,19.25,221.7100067138672,13.329999923706055,30.204755783081055,256.739990234375,12.960000038146973,137.41860961914062,41.44510269165039,0.595
2024-06-26,187.11338806152344,308.7943115234375,195.6928253173828,119.42378234863281,95.75633239746094,71.27549743652344,258.2545471191406,229.5180206298828,76.27346801757812,135.35824584960938,140.8510284423828,19.3700008392334,214.5800018310547,13.260000228881836,30.42490577697754,247.92999267578125,12.699999809265137,137.30116271972656,41.04706954956055,0.595
