k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,etf,bar_freq
6,x_leads_y,3.018653043308195e-07,0.7003601298208241,0.4837024288905859,0.0019510788802858947,115467,28,VFH,5s
7,x_leads_y,-2.561754108995674e-07,-0.3957220747458055,0.6923100687943982,0.0019510788802858947,115467,28,VFH,5s
8,x_leads_y,-9.230656053318696e-08,-0.14343203035196303,0.8859489879297677,0.0019510788802858947,115467,28,VFH,5s
9,x_leads_y,9.022448689851171e-08,0.21188092192845037,0.832199934783497,0.0019510788802858947,115467,28,VFH,5s
10,x_leads_y,-9.558500472240796e-07,-3.720759716403233,0.00019862435588612266,0.0019510788802858947,115467,28,VFH,5s
-10,y_leads_x,1.0015005937593324e-07,0.2667564832749035,0.7896566617331177,0.009287274452647654,103464,28,VIS,5s
-9,y_leads_x,8.0230271855555e-07,2.1118285021730476,0.03470116166219437,0.009287274452647654,103464,28,VIS,5s
-8,y_leads_x,8.241242278681579e-07,2.283749678798134,0.022386246592723827,0.009287274452647654,103464,28,VIS,5s
-7,y_leads_x,9.032780480058027e-07,1.2686563103756199,0.20456367118891683,0.009287274452647654,103464,28,VIS,5s
-6,y_leads_x,1.5418765100209208e-06,3.6844826279056617,0.0002291676542016642,0.009287274452647654,103464,28,VIS,5s
-5,y_leads_x,1.3440208628041013e-06,2.198641877605794,0.027903396770797922,0.009287274452647654,103464,28,VIS,5s
-4,y_leads_x,4.473394875999432e-07,0.9866736755742463,0.32380263914483376,0.009287274452647654,103464,28,VIS,5s
-3,y_leads_x,1.3868817837427546e-06,2.5201654265923166,0.011729969224187377,0.009287274452647654,103464,28,VIS,5s
-2,y_leads_x,3.0925481902189353e-06,4.579696335582744,4.656514972786304e-06,0.009287274452647654,103464,28,VIS,5s
-1,y_leads_x,2.0306646613907197e-06,1.7212331210081728,0.08520852989176506,0.009287274452647654,103464,28,VIS,5s
1,x_leads_y,2.002860275843488e-06,1.6852508778378719,0.09194017870794012,0.009287274452647654,103464,28,VIS,5s
2,x_leads_y,2.7976763436745078e-06,4.541846047440323,5.576375879839545e-06,0.009287274452647654,103464,28,VIS,5s
3,x_leads_y,1.2226815105570493e-06,2.078875244021451,0.03762881865859979,0.009287274452647654,103464,28,VIS,5s
4,x_leads_y,6.441262047307306e-07,1.326783837568625,0.18458019841422546,0.009287274452647654,103464,28,VIS,5s
5,x_leads_y,1.610024857861816e-06,2.236021176632198,0.02535038403040512,0.009287274452647654,103464,28,VIS,5s
6,x_leads_y,1.5202033905413727e-06,3.718221243225583,0.00020063052190397266,0.009287274452647654,103464,28,VIS,5s
7,x_leads_y,2.8717413636222503e-07,0.42437595846378895,0.6712916511746099,0.009287274452647654,103464,28,VIS,5s
8,x_leads_y,1.0226261962951536e-06,2.010410688506025,0.04438774015850906,0.009287274452647654,103464,28,VIS,5s
9,x_leads_y,1.0120325578048925e-06,2.1213853759258696,0.033889384913117986,0.009287274452647654,103464,28,VIS,5s
10,x_leads_y,-1.007017961566002e-09,-0.0027610073903870888,0.997797037629871,0.009287274452647654,103464,28,VIS,5s
-10,y_leads_x,2.332845394768321e-08,0.04448030060927468,0.9645215542701451,0.002699734262195941,70118,17,VFH,5s
-9,y_leads_x,3.513686703271179e-07,0.6320253187361379,0.5273703330611862,0.002699734262195941,70118,17,VFH,5s
-8,y_leads_x,2.432090774875561e-07,0.2353386974655611,0.8139458621705384,0.002699734262195941,70118,17,VFH,5s
-7,y_leads_x,-4.902113396972719e-07,-0.5704541931757086,0.5683696820785611,0.002699734262195941,70118,17,VFH,5s
-6,y_leads_x,-2.7529438581543968e-08,-0.055181315799004496,0.9559940140853286,0.002699734262195941,70118,17,VFH,5s
-5,y_leads_x,7.981423439582787e-07,1.3459767804018545,0.17831000504046557,0.002699734262195941,70118,17,VFH,5s
-4,y_leads_x,-3.007636293851662e-07,-0.5438669204501766,0.58653305385542,0.002699734262195941,70118,17,VFH,5s
-3,y_leads_x,-2.904798982473271e-06,-4.086619467862659,4.377041458767076e-05,0.002699734262195941,70118,17,VFH,5s
-2,y_leads_x,-1.3773822099823711e-06,-1.675663358756465,0.09380415076766156,0.002699734262195941,70118,17,VFH,5s
-1,y_leads_x,-2.801804931723519e-07,-0.36529226518380237,0.714893251566806,0.002699734262195941,70118,17,VFH,5s
1,x_leads_y,-2.8414384057284966e-07,-0.3911244739668049,0.6957052310900272,0.002699734262195941,70118,17,VFH,5s
2,x_leads_y,-1.3213876582005008e-06,-1.3797142984146777,0.16767462871148608,0.002699734262195941,70118,17,VFH,5s
3,x_leads_y,-2.823529513747835e-06,-5.065867582535637,4.0654445845238003e-07,0.002699734262195941,70118,17,VFH,5s
4,x_leads_y,-4.6928821297524945e-07,-0.9093596517585211,0.3631603125207685,0.002699734262195941,70118,17,VFH,5s
5,x_leads_y,1.1048476559489754e-06,2.0575851190723142,0.03962997633617249,0.002699734262195941,70118,17,VFH,5s
6,x_leads_y,1.856128761174604e-07,0.33222314075405335,0.7397207713734126,0.002699734262195941,70118,17,VFH,5s
7,x_leads_y,-6.165434758486993e-07,-0.7144606574309604,0.47494237556730423,0.002699734262195941,70118,17,VFH,5s
8,x_leads_y,-2.600268017002837e-07,-0.2723069910139294,0.7853859812154645,0.002699734262195941,70118,17,VFH,5s
9,x_leads_y,3.864281503101624e-07,0.7727049002399885,0.43969704595544257,0.002699734262195941,70118,17,VFH,5s
10,x_leads_y,-1.0618356142127416e-06,-4.264738470542868,2.001364874778332e-05,0.002699734262195941,70118,17,VFH,5s
-10,y_leads_x,3.59676084514763e-07,0.8415957101713483,0.4000142913145295,0.012844437026415245,63646,17,VIS,5s
-9,y_leads_x,1.0682610214666584e-06,2.105589272482861,0.03524004529808503,0.012844437026415245,63646,17,VIS,5s
-8,y_leads_x,7.006034198198271e-07,1.6764580936027813,0.09364849803574123,0.012844437026415245,63646,17,VIS,5s
-7,y_leads_x,1.0061612238469902e-06,0.9592441432237515,0.3374357671102075,0.012844437026415245,63646,17,VIS,5s
-6,y_leads_x,1.7493060016893247e-06,3.6590073644964085,0.00025319406495011195,0.012844437026415245,63646,17,VIS,5s
-5,y_leads_x,1.2279911186820696e-06,1.4440597828359598,0.14872215958829235,0.012844437026415245,63646,17,VIS,5s
-4,y_leads_x,3.7589508175350147e-07,0.6150773323579949,0.5385036510591317,0.012844437026415245,63646,17,VIS,5s
-3,y_leads_x,1.7731119897715574e-06,2.26223722216309,0.023682750731523233,0.012844437026415245,63646,17,VIS,5s
-2,y_leads_x,3.286518179022038e-06,3.6841782195126016,0.0002294416708424753,0.012844437026415245,63646,17,VIS,5s
