k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,x_etf,y_etf,bar_freq
6,x_leads_y,-3.904942842938962e-07,-1.3910633052347288,0.1642062309398854,0.06797740588929835,51004,11,VGT,VHT,5s
7,x_leads_y,3.4703517904228626e-07,0.8495485550619563,0.3955761241383303,0.06797740588929835,51004,11,VGT,VHT,5s
8,x_leads_y,-1.4184023891207957e-07,-0.25423939208615265,0.7993106196672908,0.06797740588929835,51004,11,VGT,VHT,5s
9,x_leads_y,1.362289335900506e-07,0.3516297000052162,0.7251159885461511,0.06797740588929835,51004,11,VGT,VHT,5s
10,x_leads_y,-4.570997114562427e-07,-0.842879035065731,0.3992960997802706,0.06797740588929835,51004,11,VGT,VHT,5s
-10,y_leads_x,-5.14937627840862e-07,-0.5679094510885077,0.5700964541232951,0.1761709084227543,76922,19,VFH,VNQ,5s
-9,y_leads_x,-7.108359618534473e-07,-1.4517654871418497,0.14656682335890509,0.1761709084227543,76922,19,VFH,VNQ,5s
-8,y_leads_x,-3.4028191989139016e-07,-0.3874485604988249,0.698424159505835,0.1761709084227543,76922,19,VFH,VNQ,5s
-7,y_leads_x,4.953948519305621e-07,0.9685961536768612,0.3327467231992144,0.1761709084227543,76922,19,VFH,VNQ,5s
-6,y_leads_x,5.133188571912769e-07,0.4731512632078219,0.6361052656993578,0.1761709084227543,76922,19,VFH,VNQ,5s
-5,y_leads_x,-3.129812977465004e-08,-0.049307827064251,0.9606739820116115,0.1761709084227543,76922,19,VFH,VNQ,5s
-4,y_leads_x,-2.971833681238703e-07,-0.5622250022335771,0.5739627287738152,0.1761709084227543,76922,19,VFH,VNQ,5s
-3,y_leads_x,-6.24220689629334e-07,-0.4824933554341682,0.6294555174561918,0.1761709084227543,76922,19,VFH,VNQ,5s
-2,y_leads_x,5.121772552651926e-07,0.8524039968691025,0.393989902560237,0.1761709084227543,76922,19,VFH,VNQ,5s
-1,y_leads_x,6.570785312525119e-06,6.947612813781937,3.7151895222116684e-12,0.1761709084227543,76922,19,VFH,VNQ,5s
0,contemporaneous,5.2235589260875646e-05,47.09320904635586,0.0,0.1761709084227543,76922,19,VFH,VNQ,5s
1,x_leads_y,3.937632495836741e-06,2.782386930718125,0.005396066420617961,0.1761709084227543,76922,19,VFH,VNQ,5s
2,x_leads_y,-3.8349039609506755e-07,-0.6694804122273607,0.5031890716755315,0.1761709084227543,76922,19,VFH,VNQ,5s
3,x_leads_y,-2.0396867626449667e-08,-0.036938423245002565,0.9705341033210074,0.1761709084227543,76922,19,VFH,VNQ,5s
4,x_leads_y,-1.3788215822728606e-06,-2.037351279782574,0.04161485244847771,0.1761709084227543,76922,19,VFH,VNQ,5s
5,x_leads_y,-4.7244873485161723e-07,-0.7251835771816082,0.46833941656715616,0.1761709084227543,76922,19,VFH,VNQ,5s
6,x_leads_y,9.127022655293408e-08,0.13828464868576937,0.890015457519807,0.1761709084227543,76922,19,VFH,VNQ,5s
7,x_leads_y,2.2706587217854715e-07,0.32171109012865007,0.7476715754534868,0.1761709084227543,76922,19,VFH,VNQ,5s
8,x_leads_y,-1.0954054914659056e-06,-1.586559313490735,0.11261248848639303,0.1761709084227543,76922,19,VFH,VNQ,5s
9,x_leads_y,9.273610879497765e-07,1.3620618631393484,0.17317836258966912,0.1761709084227543,76922,19,VFH,VNQ,5s
10,x_leads_y,9.59414308844989e-07,1.694702799386855,0.09013181436625871,0.1761709084227543,76922,19,VFH,VNQ,5s
-10,y_leads_x,-8.614615403997133e-07,-1.3261379289271926,0.1847940147697864,0.14038625325684995,61251,15,VFH,VDE,5s
-9,y_leads_x,7.168567716373891e-07,0.8879690157182292,0.3745574183069349,0.14038625325684995,61251,15,VFH,VDE,5s
-8,y_leads_x,-1.670941194014669e-06,-2.0489300858169885,0.04046895191929958,0.14038625325684995,61251,15,VFH,VDE,5s
-7,y_leads_x,7.652587792529129e-07,0.7036339839287179,0.48166074193721764,0.14038625325684995,61251,15,VFH,VDE,5s
-6,y_leads_x,-7.523333111275309e-08,-0.060229783694543675,0.9519726248094976,0.14038625325684995,61251,15,VFH,VDE,5s
-5,y_leads_x,-1.1098366047169502e-06,-1.0748280403855779,0.28245172392595796,0.14038625325684995,61251,15,VFH,VDE,5s
-4,y_leads_x,-4.0938802579288957e-07,-0.6851433932470027,0.4932534401551607,0.14038625325684995,61251,15,VFH,VDE,5s
-3,y_leads_x,-7.208206496059371e-07,-0.955301761436576,0.33942511699786426,0.14038625325684995,61251,15,VFH,VDE,5s
-2,y_leads_x,2.0551793757318293e-06,2.5577061110892845,0.010536509698748127,0.14038625325684995,61251,15,VFH,VDE,5s
-1,y_leads_x,8.024342130974364e-06,5.427613932227524,5.711240984486642e-08,0.14038625325684995,61251,15,VFH,VDE,5s
0,contemporaneous,5.054969473748625e-05,35.47103988204169,1.3747395045565296e-275,0.14038625325684995,61251,15,VFH,VDE,5s
1,x_leads_y,3.4241041147595186e-06,3.0676705280637546,0.002157343308772298,0.14038625325684995,61251,15,VFH,VDE,5s
2,x_leads_y,-5.636407833869272e-07,-0.619772732854649,0.535407422876823,0.14038625325684995,61251,15,VFH,VDE,5s
3,x_leads_y,-2.059027463477563e-06,-2.534035148115773,0.011275742110401929,0.14038625325684995,61251,15,VFH,VDE,5s
4,x_leads_y,-6.305351948192079e-07,-0.851039481179495,0.39474742147283903,0.14038625325684995,61251,15,VFH,VDE,5s
5,x_leads_y,2.897719184503957e-07,0.6489419753522395,0.5163758819734963,0.14038625325684995,61251,15,VFH,VDE,5s
6,x_leads_y,-4.853150168738638e-07,-0.9908009389965147,0.32178279070709004,0.14038625325684995,61251,15,VFH,VDE,5s
7,x_leads_y,-9.387184405743349e-08,-0.14733129685746207,0.8828705306967859,0.14038625325684995,61251,15,VFH,VDE,5s
8,x_leads_y,-1.8068758076584131e-07,-0.2695517388395364,0.7875051331243047,0.14038625325684995,61251,15,VFH,VDE,5s
9,x_leads_y,-3.559203039534627e-07,-0.349518468775999,0.7267001079763435,0.14038625325684995,61251,15,VFH,VDE,5s
10,x_leads_y,8.466556635602389e-07,3.1546148592121694,0.0016071010465051102,0.14038625325684995,61251,15,VFH,VDE,5s
-10,y_leads_x,-1.543826255712146e-07,-0.45655527628173126,0.6479907314080953,0.09314899682288746,61251,15,VFH,VDC,5s
-9,y_leads_x,1.4730863361606916e-08,0.06282948580054025,0.9499022859736649,0.09314899682288746,61251,15,VFH,VDC,5s
-8,y_leads_x,-3.5517330694794316e-07,-1.052816043352064,0.29242531056375165,0.09314899682288746,61251,15,VFH,VDC,5s
-7,y_leads_x,4.0737512668190243e-07,0.84148687032297,0.40007523744070317,0.09314899682288746,61251,15,VFH,VDC,5s
-6,y_leads_x,-3.588264353649137e-07,-1.5972824745750016,0.11020275556383126,0.09314899682288746,61251,15,VFH,VDC,5s
-5,y_leads_x,-1.1592720909348296e-07,-0.24297338223153145,0.8080260175519925,0.09314899682288746,61251,15,VFH,VDC,5s
-4,y_leads_x,2.5596356708356715e-07,0.6092250426529895,0.5423752833709272,0.09314899682288746,61251,15,VFH,VDC,5s
-3,y_leads_x,-2.5255959552854395e-07,-0.6614100162790905,0.5083494041682182,0.09314899682288746,61251,15,VFH,VDC,5s
-2,y_leads_x,5.319539243457401e-07,1.0734262701553763,0.28307990298651475,0.09314899682288746,61251,15,VFH,VDC,5s
-1,y_leads_x,1.3949770149983266e-06,2.419180261369412,0.015555529440606355,0.09314899682288746,61251,15,VFH,VDC,5s
0,contemporaneous,1.8166883486141757e-05,12.978430278719062,1.6217015789767962e-38,0.09314899682288746,61251,15,VFH,VDC,5s
1,x_leads_y,8.345890496271945e-06,9.184236231527171,4.144579877012519e-20,0.09314899682288746,61251,15,VFH,VDC,5s
2,x_leads_y,4.205492641554523e-06,8.260017892650344,1.4565063291711895e-16,0.09314899682288746,61251,15,VFH,VDC,5s
3,x_leads_y,1.5016215333491879e-06,2.7309692937389425,0.0063148354966667064,0.09314899682288746,61251,15,VFH,VDC,5s
4,x_leads_y,1.2502047497797473e-06,3.2045731773787263,0.0013526290133251502,0.09314899682288746,61251,15,VFH,VDC,5s
5,x_leads_y,1.0633897426688417e-06,1.9760582731626373,0.04814817763113765,0.09314899682288746,61251,15,VFH,VDC,5s
6,x_leads_y,6.265645254327912e-07,2.005623549958059,0.044896427363209215,0.09314899682288746,61251,15,VFH,VDC,5s
7,x_leads_y,6.890006828583121e-08,0.15575752398928394,0.876224152847152,0.09314899682288746,61251,15,VFH,VDC,5s
8,x_leads_y,3.4240226564304704e-07,1.2982581518833658,0.1941986414176814,0.09314899682288746,61251,15,VFH,VDC,5s
9,x_leads_y,1.0103025229267065e-06,1.9342333122013498,0.05308444835048933,0.09314899682288746,61251,15,VFH,VDC,5s
10,x_leads_y,1.8949891441466712e-07,0.6966692189330381,0.4860098263816771,0.09314899682288746,61251,15,VFH,VDC,5s
-10,y_leads_x,-1.6026258771576703e-07,-0.14319474524641998,0.8861363797418419,0.17659043657659002,61251,15,VFH,VNQ,5s
-9,y_leads_x,-4.479670489084137e-08,-0.07089777090498739,0.9434791174731738,0.17659043657659002,61251,15,VFH,VNQ,5s
-8,y_leads_x,-8.093361238437499e-07,-0.8363318894100638,0.40296821786780845,0.17659043657659002,61251,15,VFH,VNQ,5s
-7,y_leads_x,1.7271259231458704e-08,0.02326571629930382,0.9814383187369435,0.17659043657659002,61251,15,VFH,VNQ,5s
-6,y_leads_x,2.3095492473856843e-07,0.17581078987878393,0.8604425925793572,0.17659043657659002,61251,15,VFH,VNQ,5s
-5,y_leads_x,-4.0547481803777364e-07,-0.5600302935773364,0.5754587748793776,0.17659043657659002,61251,15,VFH,VNQ,5s
-4,y_leads_x,-3.760921089483965e-07,-0.715394153433739,0.47436552415649347,0.17659043657659002,61251,15,VFH,VNQ,5s
-3,y_leads_x,-2.125726106513222e-06,-1.5163242291299832,0.12943738797969326,0.17659043657659002,61251,15,VFH,VNQ,5s
-2,y_leads_x,1.326326330580517e-06,2.3906450669879566,0.016818803341093307,0.17659043657659002,61251,15,VFH,VNQ,5s
-1,y_leads_x,7.894032664662497e-06,7.069425069806781,1.555769105590995e-12,0.17659043657659002,61251,15,VFH,VNQ,5s
0,contemporaneous,5.548266658996729e-05,37.299313207823715,1.6837132449847048e-304,0.17659043657659002,61251,15,VFH,VNQ,5s
1,x_leads_y,2.5262102208529743e-06,1.6623416922886827,0.09644428273319723,0.17659043657659002,61251,15,VFH,VNQ,5s
2,x_leads_y,-5.158036603369644e-07,-0.7581985107452195,0.44833215264550164,0.17659043657659002,61251,15,VFH,VNQ,5s
3,x_leads_y,6.689325408697916e-08,0.08633422257530975,0.9312007343461369,0.17659043657659002,61251,15,VFH,VNQ,5s
4,x_leads_y,-1.8679372237454364e-06,-2.175149852121518,0.02961888870547565,0.17659043657659002,61251,15,VFH,VNQ,5s
5,x_leads_y,-4.3865335539662225e-07,-0.5341086561784321,0.5932663612130987,0.17659043657659002,61251,15,VFH,VNQ,5s
6,x_leads_y,4.1036302399333257e-07,0.5618876851762369,0.5741925446128598,0.17659043657659002,61251,15,VFH,VNQ,5s
7,x_leads_y,6.79875380887175e-07,0.8439940324628141,0.3986727402866984,0.17659043657659002,61251,15,VFH,VNQ,5s
8,x_leads_y,-1.5657923275529775e-06,-1.8647096886089494,0.06222210798898472,0.17659043657659002,61251,15,VFH,VNQ,5s
9,x_leads_y,9.03280802572887e-07,1.177030562251931,0.23918330801118937,0.17659043657659002,61251,15,VFH,VNQ,5s
10,x_leads_y,8.983940036722464e-07,1.3826059582238412,0.16678572114250256,0.17659043657659002,61251,15,VFH,VNQ,5s
-10,y_leads_x,2.4465156445313877e-07,0.7183429972767214,0.47254582467032646,0.025138305347760737,65879,15,VDE,VDC,5s
-9,y_leads_x,-1.8342054142100054e-07,-0.6465861493707962,0.5178998245454222,0.025138305347760737,65879,15,VDE,VDC,5s
-8,y_leads_x,9.074657711129469e-08,0.27496388613534767,0.7833439839265695,0.025138305347760737,65879,15,VDE,VDC,5s
-7,y_leads_x,6.103846881599639e-08,0.1554821484154791,0.8764412262951706,0.025138305347760737,65879,15,VDE,VDC,5s
-6,y_leads_x,3.3811980194183894e-07,0.6912394885095214,0.4894150519204704,0.025138305347760737,65879,15,VDE,VDC,5s
-5,y_leads_x,-6.94624685073242e-07,-1.8190677992728363,0.06890108699597254,0.025138305347760737,65879,15,VDE,VDC,5s
-4,y_leads_x,2.739183226885819e-07,0.8257622375706514,0.40893897926934497,0.025138305347760737,65879,15,VDE,VDC,5s
-3,y_leads_x,-9.530192397457668e-07,-3.1222849932491044,0.0017945312954679082,0.025138305347760737,65879,15,VDE,VDC,5s
-2,y_leads_x,-6.23583533293376e-07,-2.368621575931332,0.017854511247912506,0.025138305347760737,65879,15,VDE,VDC,5s
-1,y_leads_x,-1.5178121726550597e-06,-2.6162526540232833,0.008890074860524354,0.025138305347760737,65879,15,VDE,VDC,5s
0,contemporaneous,8.444386222392227e-06,8.077707514867342,6.599566338721484e-16,0.025138305347760737,65879,15,VDE,VDC,5s
1,x_leads_y,4.304776308860054e-06,6.841477195154858,7.838068379956908e-12,0.025138305347760737,65879,15,VDE,VDC,5s
2,x_leads_y,2.6568797352179016e-06,7.32456542798876,2.3967410798945397e-13,0.025138305347760737,65879,15,VDE,VDC,5s
3,x_leads_y,1.7314148803296456e-06,4.979987858649751,6.358826239970738e-07,0.025138305347760737,65879,15,VDE,VDC,5s
4,x_leads_y,7.473190371566917e-07,2.042447568765615,0.04110715528182412,0.025138305347760737,65879,15,VDE,VDC,5s
5,x_leads_y,2.9032165713659756e-07,0.5271257019766238,0.5981062994400215,0.025138305347760737,65879,15,VDE,VDC,5s
6,x_leads_y,6.500773685033802e-07,1.5333569291580327,0.1251879348601225,0.025138305347760737,65879,15,VDE,VDC,5s
7,x_leads_y,1.5018442724589102e-07,0.4237641502046732,0.6717378255538269,0.025138305347760737,65879,15,VDE,VDC,5s
8,x_leads_y,9.683353890974431e-08,0.14903557187465089,0.8815255641044577,0.025138305347760737,65879,15,VDE,VDC,5s
9,x_leads_y,5.297039929126838e-07,1.350196209597934,0.17695305371366077,0.025138305347760737,65879,15,VDE,VDC,5s
10,x_leads_y,2.1389959439959487e-07,0.8569930732085052,0.3914487127805437,0.025138305347760737,65879,15,VDE,VDC,5s
-10,y_leads_x,6.401922767492648e-07,0.890971358538613,0.3729445359114786,0.05826812029065265,65879,15,VDE,VNQ,5s
-9,y_leads_x,-3.8884023239141443e-07,-0.5675658005993662,0.5703298347610488,0.05826812029065265,65879,15,VDE,VNQ,5s
-8,y_leads_x,5.53063044344406e-07,0.8705821658741089,0.3839823376141418,0.05826812029065265,65879,15,VDE,VNQ,5s
-7,y_leads_x,7.096413120739771e-08,0.19938040100846072,0.8419651904341837,0.05826812029065265,65879,15,VDE,VNQ,5s
-6,y_leads_x,-1.2384268128977007e-06,-1.7639203516225737,0.07774538988903608,0.05826812029065265,65879,15,VDE,VNQ,5s
-5,y_leads_x,-3.8171965285981674e-08,-0.07611973055678856,0.9393238429663758,0.05826812029065265,65879,15,VDE,VNQ,5s
-4,y_leads_x,-6.332915938873395e-07,-0.7089053619348648,0.47838320747547225,0.05826812029065265,65879,15,VDE,VNQ,5s
-3,y_leads_x,-2.3898591949321286e-06,-4.342292614665854,1.4100356212497074e-05,0.05826812029065265,65879,15,VDE,VNQ,5s
-2,y_leads_x,-1.3731947768138737e-06,-1.518451516729455,0.12890061302160405,0.05826812029065265,65879,15,VDE,VNQ,5s
-1,y_leads_x,-1.4921933122355999e-06,-2.197911624109336,0.027955404384494963,0.05826812029065265,65879,15,VDE,VNQ,5s
0,contemporaneous,3.145497352937077e-05,20.537654435990586,9.924094532752639e-94,0.05826812029065265,65879,15,VDE,VNQ,5s
1,x_leads_y,-3.158180777561469e-07,-0.23612788969294823,0.8133334329022704,0.05826812029065265,65879,15,VDE,VNQ,5s
2,x_leads_y,-4.7128466142890047e-07,-0.5058972088868265,0.6129288118074305,0.05826812029065265,65879,15,VDE,VNQ,5s
3,x_leads_y,-1.983861551350836e-08,-0.026775831313366166,0.9786385301232418,0.05826812029065265,65879,15,VDE,VNQ,5s
4,x_leads_y,-3.473171248036926e-07,-0.3955650660597428,0.6924259126090153,0.05826812029065265,65879,15,VDE,VNQ,5s
5,x_leads_y,-3.227078863490003e-08,-0.03240998933556041,0.9741450963363179,0.05826812029065265,65879,15,VDE,VNQ,5s
6,x_leads_y,9.85911738699714e-07,1.1714640910504452,0.24141228350712018,0.05826812029065265,65879,15,VDE,VNQ,5s
7,x_leads_y,-1.6670499148405543e-07,-0.20032484886612864,0.8412265298276875,0.05826812029065265,65879,15,VDE,VNQ,5s
8,x_leads_y,-1.4428275369524125e-07,-0.24268698586404602,0.8082478898864938,0.05826812029065265,65879,15,VDE,VNQ,5s
9,x_leads_y,5.095927376677199e-07,0.7226092861991316,0.46991996143966874,0.05826812029065265,65879,15,VDE,VNQ,5s
10,x_leads_y,3.9532238373217225e-07,0.4471559230378646,0.6547624835243551,0.05826812029065265,65879,15,VDE,VNQ,5s
-10,y_leads_x,1.492246870828123e-06,1.2235079055362434,0.22113792010563527,0.09299965932336751,54981,15,VDC,VNQ,5s
-9,y_leads_x,2.255703946682016e-08,0.020434859308328474,0.9836964759439737,0.09299965932336751,54981,15,VDC,VNQ,5s
-8,y_leads_x,-5.631135260441883e-07,-0.5500910247838184,0.5822569423590287,0.09299965932336751,54981,15,VDC,VNQ,5s
-7,y_leads_x,7.450520639156751e-08,0.07875423891488548,0.9372281029939382,0.09299965932336751,54981,15,VDC,VNQ,5s
-6,y_leads_x,1.3216866538939109e-06,3.0686922274960935,0.002149979604088905,0.09299965932336751,54981,15,VDC,VNQ,5s
-5,y_leads_x,1.2114615671590753e-06,1.2715653911797549,0.2035275799241546,0.09299965932336751,54981,15,VDC,VNQ,5s
-4,y_leads_x,-1.9883567437862395e-06,-1.8959150506657123,0.05797127842830188,0.09299965932336751,54981,15,VDC,VNQ,5s
-3,y_leads_x,-8.277933311467145e-07,-0.9108350142800302,0.36238231054022074,0.09299965932336751,54981,15,VDC,VNQ,5s
-2,y_leads_x,3.3632731574294664e-06,3.4177828647013104,0.0006313345239400965,0.09299965932336751,54981,15,VDC,VNQ,5s
-1,y_leads_x,1.282324683510937e-05,15.589576191831767,8.57002113383973e-55,0.09299965932336751,54981,15,VDC,VNQ,5s
0,contemporaneous,3.8030934499438756e-05,19.557625089636637,3.552420615422444e-85,0.09299965932336751,54981,15,VDC,VNQ,5s
1,x_leads_y,-5.309689427279327e-06,-5.145063644558184,2.674301290872367e-07,0.09299965932336751,54981,15,VDC,VNQ,5s
2,x_leads_y,-2.501037441095243e-06,-2.1135142906754734,0.03455677316988747,0.09299965932336751,54981,15,VDC,VNQ,5s
3,x_leads_y,-2.6456176175449585e-06,-3.140956544951249,0.001683970163510171,0.09299965932336751,54981,15,VDC,VNQ,5s
4,x_leads_y,-1.0226854603770198e-06,-2.009584642832786,0.04447516797445346,0.09299965932336751,54981,15,VDC,VNQ,5s
5,x_leads_y,-9.908228706330157e-07,-1.3784194877981368,0.16807381000520116,0.09299965932336751,54981,15,VDC,VNQ,5s
6,x_leads_y,-1.433868942359024e-06,-2.541897953412278,0.011025235755962908,0.09299965932336751,54981,15,VDC,VNQ,5s
7,x_leads_y,-3.4258006712836834e-07,-0.3657420995616332,0.7145575284710224,0.09299965932336751,54981,15,VDC,VNQ,5s
8,x_leads_y,1.444821901661454e-07,0.20866049271025852,0.8347132834583837,0.09299965932336751,54981,15,VDC,VNQ,5s
9,x_leads_y,1.0663150020366395e-06,1.2690155179620048,0.20443552947153298,0.09299965932336751,54981,15,VDC,VNQ,5s
10,x_leads_y,2.3695300886246514e-07,0.2797866413537884,0.7796412012151029,0.09299965932336751,54981,15,VDC,VNQ,5s
-10,y_leads_x,-2.911652371924641e-07,-0.66689871417301,0.5048368323357504,0.040314391795946425,74249,16,VNQ,VOX,5s
-9,y_leads_x,-3.2835303626527277e-07,-0.6065493960620668,0.5441499917055994,0.040314391795946425,74249,16,VNQ,VOX,5s
-8,y_leads_x,4.106968647845651e-07,1.0723682239369419,0.28355467451669525,0.040314391795946425,74249,16,VNQ,VOX,5s
-7,y_leads_x,-4.362717323810143e-08,-0.09684759933342298,0.9228474227685453,0.040314391795946425,74249,16,VNQ,VOX,5s
-6,y_leads_x,-3.7341146422706356e-07,-0.7394831235756348,0.45961368383947143,0.040314391795946425,74249,16,VNQ,VOX,5s
-5,y_leads_x,-3.096740169304798e-08,-0.05891505278551967,0.9530197684886557,0.040314391795946425,74249,16,VNQ,VOX,5s
-4,y_leads_x,1.5530778438652923e-07,0.3756108225816643,0.707206243729704,0.040314391795946425,74249,16,VNQ,VOX,5s
-3,y_leads_x,-3.4472911375271673e-07,-0.7928611659881994,0.4278587150497547,0.040314391795946425,74249,16,VNQ,VOX,5s
-2,y_leads_x,-9.137183273783689e-07,-2.3335847811163517,0.01961747425335941,0.040314391795946425,74249,16,VNQ,VOX,5s
-1,y_leads_x,1.1426943892663624e-06,2.325205278645464,0.020060986233721084,0.040314391795946425,74249,16,VNQ,VOX,5s
0,contemporaneous,1.8488081692260087e-05,7.690487876001937,1.4657501910153217e-14,0.040314391795946425,74249,16,VNQ,VOX,5s
1,x_leads_y,3.5907025593546966e-06,4.39321815357284,1.116849540345382e-05,0.040314391795946425,74249,16,VNQ,VOX,5s
2,x_leads_y,5.250836805378729e-07,1.2001089451736646,0.2300970319421778,0.040314391795946425,74249,16,VNQ,VOX,5s
3,x_leads_y,3.118227087843862e-07,0.7999583752126884,0.42373491426687115,0.040314391795946425,74249,16,VNQ,VOX,5s
4,x_leads_y,-6.82246220760534e-08,-0.13806376746942545,0.8901900208612322,0.040314391795946425,74249,16,VNQ,VOX,5s
5,x_leads_y,1.558964738937441e-06,2.407690245489503,0.0160537954443459,0.040314391795946425,74249,16,VNQ,VOX,5s
6,x_leads_y,-3.595797707668612e-07,-1.250287235275552,0.2111946396487805,0.040314391795946425,74249,16,VNQ,VOX,5s
7,x_leads_y,6.707683584561347e-07,1.674635655203675,0.09400573913304203,0.040314391795946425,74249,16,VNQ,VOX,5s
8,x_leads_y,3.776869001601025e-07,0.6543909261802742,0.5128599788176647,0.040314391795946425,74249,16,VNQ,VOX,5s
9,x_leads_y,-3.416570690551395e-07,-0.5655129465578632,0.5717249208662116,0.040314391795946425,74249,16,VNQ,VOX,5s
10,x_leads_y,-5.889493402135309e-08,-0.1262457130043132,0.8995374270650343,0.040314391795946425,74249,16,VNQ,VOX,5s
-10,y_leads_x,-8.487495356865878e-07,-1.5871898969292475,0.11246964226883883,0.026777814391970245,74249,16,VNQ,VGT,5s
-9,y_leads_x,2.4401771588121105e-07,0.3975515131742358,0.690960807562907,0.026777814391970245,74249,16,VNQ,VGT,5s
-8,y_leads_x,1.0619444807714267e-06,1.70876547753536,0.08749439987353924,0.026777814391970245,74249,16,VNQ,VGT,5s
-7,y_leads_x,1.138882749394043e-06,1.4317724095646969,0.15220896577785673,0.026777814391970245,74249,16,VNQ,VGT,5s
-6,y_leads_x,4.733701551049251e-07,0.6769274817188614,0.49845196660327584,0.026777814391970245,74249,16,VNQ,VGT,5s
-5,y_leads_x,2.734488674848523e-07,0.48523948154482033,0.6275064787443424,0.026777814391970245,74249,16,VNQ,VGT,5s
-4,y_leads_x,3.9933293607096916e-07,0.5877878325124886,0.5566747120523076,0.026777814391970245,74249,16,VNQ,VGT,5s
-3,y_leads_x,-1.202557123496898e-06,-2.0958618262453763,0.03609444990890734,0.026777814391970245,74249,16,VNQ,VGT,5s
-2,y_leads_x,-1.086042677894454e-06,-2.5200109178309473,0.011735119432986838,0.026777814391970245,74249,16,VNQ,VGT,5s
-1,y_leads_x,1.781184525781134e-06,2.483416751071869,0.013012874669742217,0.026777814391970245,74249,16,VNQ,VGT,5s
0,contemporaneous,1.9277142261573173e-05,4.850688565682916,1.2303360182229061e-06,0.026777814391970245,74249,16,VNQ,VGT,5s
1,x_leads_y,3.2765697480133805e-07,0.5853053813641416,0.5583423970840234,0.026777814391970245,74249,16,VNQ,VGT,5s
2,x_leads_y,-3.8392391146929004e-07,-0.830359359939851,0.4063356358142074,0.026777814391970245,74249,16,VNQ,VGT,5s
3,x_leads_y,4.366135739063415e-07,0.6030581606577876,0.5464699986471321,0.026777814391970245,74249,16,VNQ,VGT,5s
4,x_leads_y,1.2412451084575342e-06,1.6644788057995508,0.09601678305905875,0.026777814391970245,74249,16,VNQ,VGT,5s
5,x_leads_y,6.323330322549499e-07,1.8367252903836384,0.0662504597964187,0.026777814391970245,74249,16,VNQ,VGT,5s
6,x_leads_y,1.4009878922427483e-06,4.151530167013301,3.302597214421657e-05,0.026777814391970245,74249,16,VNQ,VGT,5s
7,x_leads_y,-8.336007745938694e-07,-1.5845030621124703,0.11307928537037441,0.026777814391970245,74249,16,VNQ,VGT,5s
8,x_leads_y,6.057928704203263e-07,0.8225080132908176,0.41078782790102486,0.026777814391970245,74249,16,VNQ,VGT,5s
9,x_leads_y,-1.2106829322273898e-06,-2.2884825928218926,0.02210943268607506,0.026777814391970245,74249,16,VNQ,VGT,5s
10,x_leads_y,-1.211953115783253e-06,-2.1522817125889087,0.03137517325733093,0.026777814391970245,74249,16,VNQ,VGT,5s
-10,y_leads_x,7.50093381667867e-07,1.083459089832951,0.2786046999993035,0.04274597086564913,74249,16,VNQ,VCR,5s
-9,y_leads_x,4.7038391867283425e-07,1.0834742820802317,0.27859796010752647,0.04274597086564913,74249,16,VNQ,VCR,5s
-8,y_leads_x,7.691909402313212e-07,1.5833208925211222,0.11334834333149457,0.04274597086564913,74249,16,VNQ,VCR,5s
-7,y_leads_x,3.0469149829570343e-07,0.622490930148306,0.5336191058249311,0.04274597086564913,74249,16,VNQ,VCR,5s
-6,y_leads_x,1.0844347968989412e-06,1.527950487370692,0.12652483159907477,0.04274597086564913,74249,16,VNQ,VCR,5s
-5,y_leads_x,2.9605281504875315e-07,0.637764324822949,0.5236271057731869,0.04274597086564913,74249,16,VNQ,VCR,5s
-4,y_leads_x,6.544557891362312e-07,1.097032324062091,0.27262726212677835,0.04274597086564913,74249,16,VNQ,VCR,5s
-3,y_leads_x,6.861810890675987e-07,1.1928966264262983,0.23290986062525576,0.04274597086564913,74249,16,VNQ,VCR,5s
-2,y_leads_x,-2.406569404565705e-07,-0.4954175576895444,0.6203054035343265,0.04274597086564913,74249,16,VNQ,VCR,5s
-1,y_leads_x,5.559102576340103e-07,0.9438780372765405,0.3452319764569447,0.04274597086564913,74249,16,VNQ,VCR,5s
0,contemporaneous,1.8810448710847603e-05,6.511921106879085,7.419568793548136e-11,0.04274597086564913,74249,16,VNQ,VCR,5s
1,x_leads_y,8.615041338129366e-06,6.90631407923857,4.9740808294432e-12,0.04274597086564913,74249,16,VNQ,VCR,5s
2,x_leads_y,2.4846757547649923e-06,4.374871118531499,1.2150424428150252e-05,0.04274597086564913,74249,16,VNQ,VCR,5s
3,x_leads_y,1.9901452855639914e-06,3.454809975981222,0.0005506807932740752,0.04274597086564913,74249,16,VNQ,VCR,5s
4,x_leads_y,1.6234379035875577e-06,3.678413689133246,0.00023468908305640862,0.04274597086564913,74249,16,VNQ,VCR,5s
5,x_leads_y,1.712922280053304e-06,4.655921785727055,3.2253436984712012e-06,0.04274597086564913,74249,16,VNQ,VCR,5s
6,x_leads_y,1.0178920324632674e-06,1.3688734523668076,0.1710388355050364,0.04274597086564913,74249,16,VNQ,VCR,5s
7,x_leads_y,1.0304395364014694e-06,1.8813068581033023,0.05993018864693383,0.04274597086564913,74249,16,VNQ,VCR,5s
8,x_leads_y,1.750459920869442e-07,0.2357318558258104,0.8136407490206674,0.04274597086564913,74249,16,VNQ,VCR,5s
