contract_ticker,etf,mode,bar_freq,bar_sec,is_primary_bar,median_intertrade_sec,K_chosen,k_lag,direction,coef,t_stat,p_value,p_fdr,r_squared,n_obs,n_days,n_params,n_active,n_ylags,n_active_bars,r2_daily_screen,contract_title
FEDDECISION-24NOV-H0,VNQ,calendar,30s,30,False,923.7,6,3,kalshi_leads_etf,-3.5437047092716054e-06,-1.4324453125242527,0.15201641846576353,0.32936890667582097,0.04022153245448068,22287,37,52,142,2,144,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,30s,30,False,923.7,6,4,kalshi_leads_etf,1.481098751800008e-06,0.7068363136139053,0.4796682049462868,0.5668806058456117,0.04022153245448068,22287,37,52,142,2,144,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,30s,30,False,923.7,6,5,kalshi_leads_etf,-1.778019286142924e-06,-1.2859881825262915,0.1984471859840382,0.3685447739703567,0.04022153245448068,22287,37,52,142,2,144,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,30s,30,False,923.7,6,6,kalshi_leads_etf,3.105457451057727e-07,0.17683431014475032,0.8596385381301361,0.8596385381301361,0.04022153245448068,22287,37,52,142,2,144,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-6,etf_leads_kalshi,1.2055264217572828e-05,1.309654783358975,0.19031264655237756,0.4595424744421632,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-5,etf_leads_kalshi,-1.3670714288598815e-06,-0.3883389909654076,0.6977651863198187,0.6977651863198187,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-4,etf_leads_kalshi,5.687451949249149e-06,0.6877961184227023,0.4915811808168832,0.6390555350619481,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-3,etf_leads_kalshi,-6.466024275842312e-06,-1.672855609872494,0.09435572430014605,0.39422844266802626,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-2,etf_leads_kalshi,-5.009014719557595e-06,-1.8335987381618228,0.06671357968180858,0.39422844266802626,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,-1,etf_leads_kalshi,-4.687560558370978e-06,-0.7978620209839977,0.42495056508142315,0.613817482895389,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,0,contemp,-5.846439452893359e-06,-2.2225099665089183,0.026248861244843217,0.3412351961829618,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,1,kalshi_leads_etf,-3.283292052954195e-06,-1.164635292685023,0.24416665156786976,0.4595424744421632,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,2,kalshi_leads_etf,4.433293188470233e-06,1.5493356283431525,0.12130105928246962,0.39422844266802626,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,3,kalshi_leads_etf,2.1168462948094685e-06,0.45103051008177214,0.6519675596294356,0.6977651863198187,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,4,kalshi_leads_etf,-7.89019741664443e-06,-1.004709661988517,0.31503667432821425,0.5119345957833481,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,5,kalshi_leads_etf,-2.6348124064039446e-06,-1.1565752284376167,0.24744594777654938,0.4595424744421632,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,1min,60,False,923.7,6,6,kalshi_leads_etf,-3.001034551179262e-06,-0.5900485412716505,0.555158106622994,0.6560959441908112,0.045823082274153104,10911,37,52,135,2,139,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-6,etf_leads_kalshi,-9.295065428885678e-06,-1.6919759685309261,0.09065055574208832,0.23569144492942962,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-5,etf_leads_kalshi,4.368758489176461e-06,0.9559322349925312,0.33910647190068466,0.44083841347089003,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-4,etf_leads_kalshi,-4.389650742494145e-05,-2.2034250525529786,0.027564804048834733,0.16166478425164124,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-3,etf_leads_kalshi,4.4652524873191776e-05,1.3340815431744641,0.18217713395113266,0.263144749040525,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-2,etf_leads_kalshi,1.811753875896586e-05,1.5395916207519351,0.12365992924325074,0.263144749040525,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,-1,etf_leads_kalshi,-2.0901952762389876e-05,-3.4357922597144896,0.0005908238226525187,0.007680709694482742,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,0,contemp,-2.340732092564286e-06,-0.5879699173468185,0.5565524849801656,0.6577438458856503,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,1,kalshi_leads_etf,-9.765300182071614e-06,-2.0823856524526096,0.03730725790422491,0.16166478425164124,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,2,kalshi_leads_etf,3.682720775857752e-06,0.3855130996368323,0.6998573029841609,0.7581787448995077,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,3,kalshi_leads_etf,-1.4515780880316278e-05,-1.3746148587610985,0.16925087955336438,0.263144749040525,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,4,kalshi_leads_etf,4.644214259834782e-07,0.09691846134573524,0.9227911477912225,0.9227911477912225,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,5,kalshi_leads_etf,1.4049715273191046e-05,1.4565220083625445,0.14524837014280645,0.263144749040525,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,2min,120,False,923.7,6,6,kalshi_leads_etf,2.493379954824528e-05,1.8027761520639838,0.0714233769217581,0.2321259749957138,0.08260716429935944,5227,37,54,128,4,138,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-6,etf_leads_kalshi,2.271361616065877e-05,1.1206946599528298,0.2624178560275827,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-5,etf_leads_kalshi,1.4140583900273567e-05,0.9014855450283147,0.36733021599614435,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-4,etf_leads_kalshi,-1.323557714882679e-05,-0.6631578108874414,0.5072294885358893,0.647143525526595,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-3,etf_leads_kalshi,-4.493828228842773e-05,-2.272680199736335,0.023045458704606843,0.2995909631598889,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-2,etf_leads_kalshi,-1.077771765276351e-05,-1.1132460205269155,0.2656027826097256,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,-1,etf_leads_kalshi,-5.566050357590568e-07,-0.0409023676593021,0.9673737299095683,0.9673737299095683,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,0,contemp,-5.560678946693092e-05,-1.924462652890292,0.05429661769893716,0.3529280150430915,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,1,kalshi_leads_etf,-5.7815327237562715e-06,-0.3287836190767314,0.7423192454539274,0.8041791825750879,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,2,kalshi_leads_etf,1.010995225238807e-05,0.6128751570402005,0.5399588909487049,0.647143525526595,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,3,kalshi_leads_etf,5.4467922024012355e-05,1.2842819088479018,0.1990433344975986,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,4,kalshi_leads_etf,-4.0627554547491493e-05,-1.0479787980704203,0.2946483753527259,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,5,kalshi_leads_etf,1.231631192852362e-05,0.952415555019007,0.34088627376413805,0.5969116009937345,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,5min,300,False,923.7,6,6,kalshi_leads_etf,-9.534179728882763e-06,-0.6013859069312613,0.5475829831378881,0.647143525526595,0.07752489875381663,1817,36,51,110,2,132,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-6,etf_leads_kalshi,-2.417433682634957e-05,-0.688889287052203,0.49089294155588126,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-5,etf_leads_kalshi,-7.56183677682103e-06,-0.2273022299689825,0.8201887392240822,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-4,etf_leads_kalshi,-4.942534866283101e-06,-0.2044056672466336,0.8380365018575785,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-3,etf_leads_kalshi,2.401206431383377e-06,0.1309033390184002,0.8958517732597228,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-2,etf_leads_kalshi,4.9950413481948416e-05,1.1714706717822185,0.24140963978799468,0.7845813293109827,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,-1,etf_leads_kalshi,-0.00010350288190024971,-2.234715657938369,0.025436021991709218,0.3306682858922198,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,0,contemp,-1.0969791229915006e-05,-0.448527004381317,0.6537729015501237,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,1,kalshi_leads_etf,5.385127316454243e-06,0.18109248317785304,0.8562949846079956,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,2,kalshi_leads_etf,8.105441906454342e-06,0.24930307315994676,0.8031263543226848,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,3,kalshi_leads_etf,2.102636719085529e-05,0.72835031108018,0.46639917187419544,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,4,kalshi_leads_etf,3.619999172556922e-05,1.8849754464205004,0.05943315288064622,0.3808609218701908,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,5,kalshi_leads_etf,3.913629503954045e-05,1.7066292660232554,0.08789098197004404,0.3808609218701908,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
FEDDECISION-24NOV-H0,VNQ,calendar,10min,600,True,923.7,6,6,kalshi_leads_etf,2.7514811759362143e-06,0.10876206565290884,0.9133912124973086,0.9133912124973086,0.07363168957524302,685,36,50,74,1,118,0.1705945291867034,Will the Federal Reserve Hike rates by 0bps at their November 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-10,etf_leads_kalshi,-7.548788207836829e-07,-0.8388581700650355,0.4015489034150178,0.8968069120922919,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-9,etf_leads_kalshi,-8.774974650387025e-07,-1.4481670676537166,0.14757033235839884,0.5516750210332031,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-8,etf_leads_kalshi,-1.138589423794297e-06,-1.413116629006615,0.15762143458091515,0.5516750210332031,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-7,etf_leads_kalshi,-1.3408405852969152e-06,-2.6287546118346,0.008569817537394166,0.059988722761759164,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-6,etf_leads_kalshi,-1.3885760615316906e-06,-1.1019495543468005,0.2704836032666049,0.8114508097998148,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-5,etf_leads_kalshi,1.2043390298397032e-07,0.15210523637719434,0.8791039342346082,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-4,etf_leads_kalshi,4.572622909166125e-09,0.0060527425140131435,0.9951706396853979,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-3,etf_leads_kalshi,-1.4161064880528492e-07,-0.13243296135834687,0.8946418448782784,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-2,etf_leads_kalshi,-8.958098861713947e-07,-0.9545682630607566,0.3397960730470796,0.891964691748584,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,-1,etf_leads_kalshi,-8.311930189540408e-07,-2.170352996030876,0.029980114719644763,0.157395602278135,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,0,contemp,-7.470859380176629e-07,-0.7859978766652828,0.43186873109729695,0.8968069120922919,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,1,kalshi_leads_etf,-2.518991989125153e-07,-0.39251414372071947,0.6946783629537967,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,2,kalshi_leads_etf,-1.53018552953377e-07,-0.2198676647834317,0.8259742198650848,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,3,kalshi_leads_etf,2.700834709889528e-07,0.36910846685890064,0.7120468782314934,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,4,kalshi_leads_etf,1.084970623306223e-07,0.1187869703511693,0.9054441317440234,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,5,kalshi_leads_etf,1.1142727864600022e-07,0.1379001186362529,0.8903193566464779,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,6,kalshi_leads_etf,-4.703126576167196e-08,-0.05015706616432691,0.9599972247006721,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,7,kalshi_leads_etf,2.234163473557327e-06,2.9381856820276306,0.0033013923093717294,0.03466461924840316,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,8,kalshi_leads_etf,-1.6005535115721227e-06,-4.075077353267739,4.5999054340913853e-05,0.000965980141159191,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,9,kalshi_leads_etf,2.8595252399035636e-07,0.3410638794682104,0.7330554926516608,0.9951706396853979,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,30s,30,False,267.1,10,10,kalshi_leads_etf,-6.052891100381249e-07,-0.722876110807697,0.4697560015721529,0.8968069120922919,0.0685742140025386,24144,33,55,657,1,680,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-10,etf_leads_kalshi,-3.6883940862414985e-06,-1.5011081512961046,0.13332759085252407,0.305318174671705,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-9,etf_leads_kalshi,2.0379641202588157e-06,1.3493331309058045,0.1772299885447417,0.3383481599490523,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-8,etf_leads_kalshi,-4.741320704240584e-06,-3.302831419187528,0.0009571390986968173,0.020099921072633163,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-7,etf_leads_kalshi,-7.598525065200875e-07,-0.48481618287793715,0.6278067423099003,0.7755259757945827,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-6,etf_leads_kalshi,4.804280780282042e-06,1.4560108979922826,0.1453896069865262,0.305318174671705,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-5,etf_leads_kalshi,-2.580502851046026e-06,-2.4615296161082965,0.013834597524693747,0.14526327400928435,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-4,etf_leads_kalshi,-1.834973383449371e-06,-1.9577400798742395,0.05026051967295561,0.26386772828301697,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-3,etf_leads_kalshi,-3.6391300265460604e-06,-1.717380346916375,0.0859097001562614,0.305318174671705,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-2,etf_leads_kalshi,-1.5656090356277905e-06,-0.505633031212144,0.6131142888943559,0.7755259757945827,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,-1,etf_leads_kalshi,-8.891622006387015e-07,-0.5856685139571545,0.5580982967859813,0.7755259757945827,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,0,contemp,-2.593440800674765e-06,-1.7010330347931177,0.08893678413472757,0.305318174671705,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,1,kalshi_leads_etf,-3.2324356370485344e-09,-0.0019229791155406203,0.9984656855985743,0.9984656855985743,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXFEDDECISION-24DEC-C25,VIS,calendar,1min,60,False,267.1,10,2,kalshi_leads_etf,5.763014593048763e-07,0.29921051199262444,0.7647794290928005,0.892242667274934,0.07363299122998135,11737,33,55,610,1,652,0.1537791226116408,Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
